Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
extr_anta_cons_emot_open_p5.txt,1,554,81.22,43.24,88.47,98.77,17.31,27.8,89.17,65.52,51.26,13.72,10.65,6.32,2.53,0,0.18,1.26,3.07,16.06,9.21,0.18,14.8,4.87,2.35,7.58,0.36,12.45,6.86,1.08,9.03,5.42,1.81,1.99,10.11,0.36,9.57,2.89,1.99,0.9,0.72,0.36,1.26,0.36,9.93,8.48,1.26,5.42,4.15,1.08,0,0.9,0,0,18.05,11.01,2.17,0,1.08,0,3.07,5.96,0,0.54,0,0,0,0,0,0,1.62,1.26,0,0.18,0,0.18,0.36,0,0,0,0,0,0,0.18,0,0,0,0.72,0,0.54,0,0.18,0.18,0.36,3.43,12.64,1.26,2.17,8.3,0.36,0.18,0.36,4.87,7.94,0.36,0.54,0,0,0,0,0,11.73,5.78,5.42,0,0,0.36,0.18,0
intr_anta_unco_emot_clos_p9.txt,1,687,74.89,10,98.85,44.17,19.08,21.83,89.96,70.6,57.21,18.34,14.12,10.63,0.58,0,0.87,1.6,4.22,17.47,9.75,0,16.16,3.64,3.64,7.13,0.87,11.64,5.24,2.18,4.37,2.18,0.87,1.31,11.35,0.87,10.48,4.37,0.58,0.87,1.89,0.15,2.18,0.15,4.8,3.2,1.6,2.47,1.6,0.87,0,0.87,0,0,12.08,5.09,0.58,0.15,0.73,0,1.89,6.26,0,0.29,1.16,0.15,0.44,0,0,0.44,2.62,1.16,0.29,1.16,0,0,1.75,0.15,0.15,0,0,0,0,0.87,0,0.44,0.29,0.44,0.29,0,0,0.15,0.44,1.46,3.35,14.56,0.58,1.89,10.19,0.87,0.58,0.73,3.2,8.44,0,0.44,0,0,0,0,0,13.1,5.09,6.55,0.15,0,0.58,0.73,0
intr_anta_cons_emot_clos_p3.txt,1,625,82.33,33.71,98.54,94.92,18.94,25.12,88.16,68.16,53.28,14.72,12.48,7.68,2.88,0,0.32,1.28,2.24,16.96,7.84,1.6,16.8,3.04,2.88,8,0.32,11.52,7.52,3.68,8.48,6.24,0.8,1.44,12.32,0.32,12,4.16,0.8,2.08,1.44,0,3.52,0.16,7.36,6.4,0.64,2.4,1.92,0.16,0,0,0,0,13.6,5.6,2.4,0.16,0,0,0.64,7.52,0.16,1.12,0.32,0,0,0,0,0,1.92,0.16,0.48,0.8,0.32,0.16,0.96,0.16,0.16,0,0,0,0,0,0,0.16,0.48,0.48,0,0.16,0,0.16,0.48,1.76,3.04,15.04,0.96,2.4,9.76,0.32,0.48,0.64,5.12,5.92,0.48,0.32,0,0,0,0,0,13.92,5.28,8.48,0,0,0.16,0,0
intr_agre_unco_emot_clos_p3.txt,1,684,88.7,13.34,97.03,89.17,19.54,23.1,88.3,68.27,54.97,15.5,10.38,7.46,0.44,0,1.61,0.58,5.12,19.15,11.4,0,16.81,4.09,3.07,5.7,0.44,11.84,6.73,2.05,4.24,1.9,1.02,1.46,10.23,0.44,9.5,3.51,0.73,1.02,2.05,0,1.9,0.15,5.85,5.26,0.44,2.05,1.9,0,0,0,0,0,9.94,5.12,1.02,0.15,0,0.29,1.61,3.65,0,0.15,1.75,0,0,0,0,0,2.63,0.58,1.02,0.73,0.29,0,1.61,0.44,0.15,0,0,0,0,0.15,0,0.29,0.15,0.29,0.15,0,0,0.29,0.29,1.61,3.65,17.25,0.73,2.78,11.84,1.75,0.73,0.44,3.65,7.89,0.44,0.15,0,0,0,0,0,12.87,5.12,6.87,0,0,0.58,0.29,0
extr_agre_unco_emot_open_p5.txt,1,675,82.09,48.86,93.61,95.6,22.5,23.85,90.37,68.44,56.15,15.85,10.22,6.07,3.7,0,0,0.3,5.63,19.41,9.48,0.74,16.3,4.59,3.11,6.52,0.15,10.67,6.67,3.26,8.59,6.07,1.48,1.19,12.74,1.04,11.7,4.59,1.33,0.59,1.33,0.74,2.52,0.74,6.52,6.22,0.3,2.07,2.07,0,0,0,0,0,12.89,4.59,1.19,0,0,0,0.74,6.52,0,0.89,0,0,0.15,0,0,0.15,1.04,0.15,0.15,0.59,0,0.15,1.04,0.15,0.15,0,0,0,0,0.15,0,0,0.3,0.15,0,0.89,0,0.44,0.15,1.63,3.41,11.7,0.3,1.48,8.15,0.59,0.59,0.44,4.3,5.63,2.22,0.3,0,0,0,0,0,9.93,4.44,5.33,0,0,0,0.15,0
intr_agre_cons_emot_clos_p9.txt,1,643,83.17,3.46,99,48.68,17.86,17.11,88.96,73.87,60.34,16.33,11.51,10.11,0.93,0,0,0.31,4.82,18.35,10.89,0.62,18.2,6.07,3.11,6.69,0.78,14.15,6.69,3.11,2.33,1.4,0.31,0.62,11.82,0.47,11.35,5.13,0.31,1.4,2.02,0.31,2.49,0,3.42,2.64,0.78,1.4,0.78,0.62,0.31,0,0.16,0,4.51,1.71,0.62,0,0,0,0.47,2.02,0,0.16,0,0,0.16,0,0,0.16,2.18,0.78,0,0.93,0.31,0.16,1.4,0.47,0,0,0,0,0,0.16,0,0,0,0.16,0,0.31,0,0,0.31,0.93,4.35,16.02,1.09,2.18,9.64,1.09,1.24,1.71,5.75,7.62,1.87,0.47,0,0,0,0,0,13.06,5.6,6.38,0,0,0.93,0.16,0
intr_anta_cons_neur_open_p7.txt,1,727,71.47,18.02,96.22,79.35,16.16,28.75,88.17,66.71,54.61,19.26,15.27,9.9,1.93,0,3.03,0.14,3.99,16.37,6.46,0.55,16.78,4.4,2.61,5.36,0.69,10.73,6.74,1.93,7.29,4.13,0.83,2.34,14.72,0.28,14.44,5.64,1.24,1.24,1.93,0.28,3.44,0,7.02,5.36,1.51,2.34,1.38,0.83,0.28,0.41,0,0,13.07,4.95,1.65,0,0.69,0.14,0.28,7.7,0,1.24,3.03,0,0,0,0,0,1.93,0.14,0.14,1.24,0.28,0.14,0.96,0.55,0.28,0,0.14,0,0,0.14,0,0.41,0.14,0.69,0.28,0,0,0,0.55,1.38,3.3,12.38,1.1,1.79,8.12,1.1,0.28,0.41,3.3,7.02,0.83,0.28,0,0,0,0,0,14.17,6.19,6.33,0,0,1.51,0.14,0
extr_anta_cons_neur_clos_p1.txt,1,730,67.94,13.62,96.63,63.38,13.27,22.88,90.55,69.04,56.99,17.67,13.7,9.04,0.27,1.1,0.55,2.6,3.97,14.52,7.26,0.41,16.85,5.34,4.79,6.3,0.41,12.19,5.34,2.33,4.25,1.1,1.92,1.23,12.47,0.27,12.19,3.01,1.23,1.64,1.78,0.41,3.29,0,9.04,5.62,2.88,4.52,2.19,1.78,0.41,0.96,0,0,11.51,4.93,0.55,0.14,1.1,0,1.64,5.75,0,0.14,0.68,0.14,0,0,0,0,1.51,0.68,0.14,0.27,0.27,0.14,1.37,0.27,0,0,0.14,0,0,0.41,0,0.14,0.55,0.55,0,0.41,0,0.41,0.27,1.23,5.34,14.93,1.23,2.47,9.45,1.92,0.27,0.14,3.15,5.21,1.78,0.68,0.27,0.14,0,0.14,0,19.18,6.71,8.49,0.82,0,1.1,2.05,0
extr_anta_cons_neur_clos_p3.txt,1,595,52.31,1.09,99,11.63,18.59,25.71,89.24,69.58,58.66,19.16,13.95,11.93,0.5,0,0.84,0.5,5.21,15.8,5.88,0.5,16.64,5.04,5.38,8.07,0.67,12.27,3.87,2.18,4.37,0.84,2.69,1.01,15.13,1.18,13.78,4.03,1.85,0.67,2.52,0.34,4.2,0.17,7.73,3.36,4.2,3.36,0.67,2.52,0.67,1.68,0,0,8.74,5.38,0.34,0,2.18,0.34,1.68,2.69,0.17,0,0,0.84,0,0,0,0,1.51,0,0,1.51,0,0,1.01,0.67,0,0,0.5,0,0,0,0,0.67,0.17,0.34,0,0.5,0,0.17,0.17,0,4.54,12.61,1.85,2.02,6.89,0.84,0.17,0.84,5.21,7.39,0.67,0.17,0,0,0,0,0,12.61,5.38,6.55,0,0,0.67,0,0
extr_anta_unco_neur_clos_p9.txt,1,575,71.56,14.97,95.8,72.03,16.91,24.7,91.3,70.26,55.48,15.83,11.83,8.17,0.87,0.17,1.74,0.52,4,15.13,7.65,0.52,15.83,4.7,3.83,7.65,0.52,12.52,6.96,3.48,5.39,2.26,1.22,1.91,14.09,0.17,13.74,4.87,2.96,0.7,1.22,1.22,3.48,0,7.3,5.22,1.91,2.61,1.39,1.04,0.17,0.87,0,0,13.39,5.74,1.04,0.35,0.87,0.35,1.57,5.91,0,0,0,2.61,0.17,0.17,0,0,1.22,0.52,0.17,0.35,0.17,0,2.09,0.35,0,0,0.17,0,0,0.35,0,0,0.17,0.52,0,0,0,0,0,1.74,4.7,13.39,1.57,2.61,7.83,0.7,0.52,0.52,3.13,6.78,1.22,0.35,0,0,0,0,0,16,5.91,7.48,0,0,1.22,1.39,0
intr_anta_cons_neur_open_p5.txt,1,735,58.45,2.59,99,67.38,20.42,26.26,91.16,69.12,57.69,19.05,13.88,11.02,0.14,0,2.45,0.14,5.17,15.1,6.12,0.54,16.33,5.31,4.35,6.8,0.68,11.7,4.63,2.86,5.31,2.99,1.09,1.22,12.11,0.68,11.43,4.08,0.82,0.54,2.04,0.14,3.54,0,5.44,4.08,1.09,2.72,1.63,0.82,0.41,0.27,0,0,11.7,5.71,0.95,0.27,0.14,0.27,1.5,3.81,0,0.41,2.59,0,0,0,0,0,2.59,0,0.82,1.9,0,0,0.82,0.54,0.27,0,0.27,0,0,0,0,0.14,0,0.54,0.14,0.14,0,0.27,0.27,0.95,4.08,13.47,0.68,1.77,10.07,0.41,0.27,0.41,5.85,7.89,0.95,0.27,0,0,0,0,0,14.01,4.9,7.76,0,0,0.54,0.82,0
extr_agre_unco_emot_open_p7.txt,1,710,89.71,10.22,98.09,98.27,18.21,27.75,90,66.9,51.69,13.8,10.56,8.45,0.42,0.14,0.28,1.27,3.24,15.63,9.58,0.28,16.9,3.1,2.11,6.9,0.42,11.41,6.62,2.39,6.62,4.08,1.41,0.99,11.83,0.42,11.27,4.23,1.55,0.7,1.41,0.14,2.54,0.42,8.31,7.46,0.56,3.24,2.68,0.28,0.28,0,0,0,13.94,8.45,2.96,0.28,0,0.14,1.83,4.08,0.14,0.14,0.42,0,0.14,0.14,0,0,2.54,0.7,0,1.41,0.14,0.28,1.69,0.14,0,0,0,0,0,0.42,0,0,0,0.28,0,1.13,0,0.28,0,1.13,3.94,14.93,1.27,1.83,9.72,0.56,0.42,1.55,3.8,6.9,0.99,0.56,0,0,0,0,0,13.8,5.35,7.46,0.14,0,0.28,0.56,0
intr_agre_unco_emot_clos_p1.txt,1,598,92.39,6.56,98.89,90.62,18.12,24.25,84.45,65.05,51.84,12.54,8.7,8.19,0.33,0,0,0.17,3.85,17.89,11.71,0.5,16.05,3.34,2.34,6.86,0.33,9.53,6.69,1.84,3.68,1.51,0.84,1.51,8.86,0.5,8.36,3.68,0.67,0.33,0.84,0.33,1.17,0.17,6.19,5.52,0.5,2.17,1.84,0.17,0,0,0.17,0,5.69,3.51,0.67,0,0,0,0.33,1,0,0,0,0,0,0,0,0,1.67,0.5,0,1,0,0.17,1.17,0.67,0,0.33,0,0,0,0,0,0.17,0,0.17,0,0.33,0,0,0.17,0.5,2.34,17.89,0.67,1.84,11.71,1.67,1,1.67,4.52,7.36,0.67,0.33,0,0,0,0,0,12.88,5.52,6.02,0,0,0.5,0.84,0
intr_anta_cons_emot_clos_p1.txt,1,640,87.95,2.76,99,69.4,17.78,25.78,87.5,67.66,53.75,15.63,12.19,10.47,0.16,0.16,0,1.25,3.44,17.66,10.63,0.47,17.19,3.28,3.59,5.94,0.47,10.16,6.25,2.5,4.38,1.72,1.56,1.25,11.09,0.47,10.63,4.69,0.47,1.09,1.56,0.47,2.66,0,5.94,4.22,1.09,3.91,2.34,0.94,0.16,0.31,0,0,7.34,4.69,1.25,0.16,0.16,0,1.25,2.19,0,0,0,0,0,0,0,0,1.25,0.47,0,0.63,0.16,0,1.56,0.31,0.16,0,0,0,0,0,0,0,0.16,0.78,0,0.47,0,0.31,0.31,0.47,2.5,17.19,1.25,2.5,10.31,1.41,0.31,2.03,4.69,7.19,0.31,0.47,0,0,0,0,0,15.63,5.63,9.22,0,0,0.63,0.16,0
extr_anta_cons_emot_open_p7.txt,1,709,85.61,7.79,97.01,86.49,19.69,27.93,87.02,65.44,53.31,13.4,9.17,7.62,0.71,0,0.14,0.42,4.23,16.78,10.58,0,15.8,4.37,3.67,6.63,0.85,10.44,4.94,2.12,5.64,3.24,1.55,1.41,12.13,0.71,11.42,3.95,0.99,0.56,1.41,0.28,2.82,0.28,7.76,5.92,1.41,3.1,1.83,0.85,0.28,0.42,0.14,0,9.31,5.08,0.85,0,0.71,0.14,1.55,2.82,0,0.28,0,0.14,0.28,0.14,0,0.14,2.26,1.27,0,0.56,0.14,0.28,0.85,0.28,0,0,0,0,0,0.14,0,0.14,0,0.28,0,0.28,0,0.28,0.28,1.41,2.96,12.83,0.42,1.83,8.74,0.28,0.99,0.71,4.23,6.06,0.42,0.71,0,0,0,0,0,13.82,5.08,7.33,0,0,0.42,0.99,0
extr_agre_cons_neur_clos_p9.txt,1,669,57.55,4.98,95.04,64.99,15.93,27.35,91.03,68.31,54.86,19.88,13,10.61,0.45,0,0,1.64,6.88,16.14,6.13,0.45,14.65,6.73,2.39,5.68,0.15,15.4,4.19,1.05,5.83,2.54,2.69,0.6,13.9,0.45,13.45,3.59,3.14,1.49,0.9,0.6,2.54,0.45,6.58,4.33,1.49,3.29,1.35,1.2,1.05,0.15,0,0,12.71,7.92,2.09,0.15,0.15,0.15,2.84,3.59,0,0,0,0,0,0,0,0,2.09,0,0.3,1.49,0.3,0,1.94,0.75,0.15,0,0.45,0,0,0,0.15,0.6,0.15,0.45,0,0.6,0,0.6,0,0.6,4.04,11.66,1.64,1.49,7.47,0.3,0.45,0.45,2.99,8.07,1.64,0.45,0.15,0,0.15,0,0,14.65,5.98,7.47,0.3,0,0.15,0.75,0
intr_agre_unco_neur_open_p5.txt,1,614,84.64,11.84,99,93.84,18.61,27.2,89.41,67.1,51.14,15.8,12.05,9.12,1.3,0,0.81,0.49,3.75,14.66,7.98,0,16.94,3.42,2.28,6.19,0.33,11.89,7.65,1.79,6.35,3.42,2.12,0.98,13.84,0.16,13.68,5.21,1.79,1.79,1.3,0.16,2.44,0.65,7.65,6.19,0.65,3.91,2.77,0.33,0.33,0,0,0,11.56,5.54,0.49,0.16,0,0.33,1.63,4.4,0,0.16,0.81,0,0,0,0,0,1.79,1.3,0,0.33,0,0.16,1.14,0.65,0.33,0,0,0,0,0,0,0,0.33,0.49,0,0.33,0,0.49,0,0.98,4.89,15.64,1.14,3.75,9.12,1.14,0.33,0.81,3.91,7.49,0.65,0,0.16,0,0.16,0,0,13.03,5.37,7,0,0,0.16,0.49,0
extr_agre_unco_neur_clos_p3.txt,1,587,69.83,47.12,91.61,90.07,20.24,26.92,88.59,67.46,53.49,15.5,9.2,5.11,3.41,0,0,0.51,6.3,15.16,7.5,0.17,15.16,4.26,2.56,9.2,0.85,11.75,6.47,1.53,8.86,6.13,1.53,1.19,13.12,1.36,11.75,3.75,2.04,0.51,0.85,0.34,3.07,0.51,6.13,5.45,0.51,3.41,3.07,0.17,0.17,0,0,0,14.82,6.81,2.21,0.17,0,0,1.7,6.81,0,0.51,0,0,0.34,0,0,0.34,2.73,1.53,0,1.02,0.17,0,0.51,0.34,0,0,0,0,0,0,0,0,0.34,0.17,0,0.17,0,0,0.17,0.85,3.58,14.99,1.19,1.53,9.03,1.02,0.85,1.87,3.75,7.16,1.19,0.68,0,0,0,0,0,10.73,4.94,5.62,0,0,0.17,0,0
extr_agre_unco_neur_clos_p2.txt,1,687,80.76,40.06,75,90.13,22.16,23.73,90.1,68.12,54,13.25,7.86,4.51,1.46,0,0,1.16,5.39,15.43,8.73,0.44,16.16,5.39,2.91,8.01,0.44,13.54,5.39,1.89,7.71,4.22,2.47,1.02,12.23,1.46,10.77,2.04,2.62,1.02,0.87,0.44,3.35,0.44,5.39,5.09,0.15,2.33,2.04,0.15,0.15,0,0,0,13.83,5.53,2.47,0,0,0.15,0.58,6.84,0.15,0.73,0,0,0.29,0.15,0,0.15,4.37,1.16,0.15,2.04,0.87,0.15,1.16,0.15,0,0,0.15,0,0,0.15,0,0,0.44,0.58,0,0.15,0,0.58,0,1.16,5.82,11.35,0.44,2.18,7.71,0.73,0.58,0.15,3.06,8.59,1.02,0.44,0,0,0,0,0,10.77,4.37,5.97,0.15,0,0,0.29,0
intr_agre_unco_neur_open_p4.txt,1,606,77.87,6.46,99,96.81,21.64,29.37,91.58,70.13,54.13,16.17,11.39,9.41,0.5,0,0.33,0.66,4.79,14.36,7.92,0.17,17,5.61,2.81,6.27,0.5,13.37,7.92,2.31,7.43,4.29,2.31,1.16,12.54,0.33,12.21,4.46,1.65,0.83,1.16,0,4.13,0.33,7.1,6.6,0.33,2.81,2.31,0.33,0.33,0,0,0,14.36,7.1,1.82,0,0,0.33,2.15,5.12,1.65,0,0.5,0.5,0,0,0,0,1.49,0.33,0.5,0.66,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0.5,0.17,1.32,3.96,13.37,1.65,1.49,8.75,0.5,0.66,0.5,4.29,8.09,0.66,0.17,0,0,0,0,0,11.55,4.62,6.27,0,0,0.66,0,0
extr_agre_cons_neur_clos_p8.txt,1,673,87.34,85.75,90.23,82.93,19.79,27.04,86.33,65.08,50.52,13.37,9.81,3.42,5.94,0,0,0.3,3.57,16.34,9.96,0.15,15.3,3.27,2.23,7.73,0.15,11.44,6.24,1.78,10.85,8.62,1.34,0.89,9.81,0.3,9.51,3.27,0.89,0.3,0.59,0,1.93,0.59,6.84,5.35,1.19,2.97,1.63,0.89,0.59,0.15,0.15,0,14.56,4.9,0.74,0.15,0,0.3,1.34,8.32,0,0.59,0,0,0.15,0.15,0,0,1.78,0.74,0,0.74,0.3,0,1.34,0.45,0,0,0.15,0,0,0.45,0,0.3,0,0.3,0,0.15,0,0.3,0.15,1.34,4.31,14.71,0.15,3.27,10.85,0.45,0.15,0.3,2.82,7.73,0.89,0.59,0,0,0,0,0,12.48,5.05,6.84,0,0,0.3,0.3,0
extr_anta_cons_emot_open_p6.txt,1,586,40.31,1.26,96.07,63.22,16.74,26.79,90.78,69.62,58.02,19.97,14.51,12.12,0.17,0,0,1.71,5.46,17.06,7,0.85,13.65,7,4.1,8.36,1.02,12.97,5.8,2.56,10.24,1.54,5.29,4.78,12.97,0.34,12.29,4.44,1.02,1.19,1.02,0.85,3.75,0.34,10.58,6.48,3.75,4.61,1.71,2.56,0.51,1.88,0,0,10.41,7.51,1.88,0,2.22,0.17,2.56,3.41,0,0,0,0,0,0,0,0,2.05,0,0.17,1.88,0,0,0.51,0.34,0,0.17,0,0,0,0,0,0.51,0.34,0.51,0.17,0.34,0,1.37,0,0.17,1.88,9.22,0.51,1.88,4.27,1.19,0.17,0.68,2.56,7.17,2.39,0.34,0,0,0,0,0,12.46,5.97,4.1,0,0,1.71,0.68,0
extr_agre_unco_emot_open_p6.txt,1,603,77.03,86.37,16.57,95.11,18.27,29.52,83.25,62.35,47.93,11.77,9.12,0,1.33,0,6.97,0.83,2.65,14.59,6.97,0.33,14.43,3.15,3.98,9.12,0.17,8.96,6.97,2.82,6.3,3.65,1.16,1.49,13.93,0.83,13.1,3.65,2.16,1,1.16,0,3.32,0.33,7.63,6.47,0.66,3.15,2.49,0.17,0,0,0.17,0,18.74,5.97,1.99,0,0,0.66,1.33,11.11,0.33,0.83,7.13,0,0.17,0.17,0,0,1.99,1,0,0.66,0.33,0,0.83,0.17,0.17,0,0,0,0,0.33,0,0.17,0,0.5,0.17,0.33,0,0.33,0.17,1.66,3.65,10.45,0.66,1.99,6.47,0.5,0.33,0.5,5.31,4.98,1.16,0.33,0,0,0,0,0,14.93,5.47,7.3,0,0,1.33,0.83,0
extr_anta_cons_neur_clos_p10.txt,1,657,83.04,12.6,96.76,32.94,18.77,25.88,88.13,65.3,52.21,14.46,11.57,6.85,0.15,0,1.22,3.2,2.89,16.89,7.76,0.3,17.2,4.26,3.35,5.78,1.07,11.57,5.94,1.52,5.48,1.37,1.37,2.74,14,0.15,13.85,5.63,1.37,0.91,2.28,0.3,3.96,0,6.7,3.81,2.89,2.44,0.91,1.52,0.3,1.22,0,0,12.33,6.54,1.22,0.15,1.37,0,2.89,5.78,0,0,0.91,0.3,0,0,0,0,1.37,0.46,0.3,0.15,0.46,0,1.83,0.61,0.15,0.15,0.15,0,0,0.46,0,0,0.3,0.61,0.15,0.15,0,0.15,0.3,1.52,2.13,14.92,1.52,2.89,8.22,1.07,0.61,0.76,2.89,7.46,0.3,0.46,0,0,0,0,0,15.07,5.33,8.52,0,0,1.07,0.15,0
intr_anta_cons_neur_open_p4.txt,1,661,74.52,3.09,99,53,18.36,24.21,87.59,67.78,55.98,15.73,12.41,10.44,0,0,0,1.97,3.33,16.19,8.32,0,17.1,5.45,3.18,7.72,1.21,12.1,5.45,2.57,4.39,1.36,1.51,1.66,9.38,0.3,9.08,3.63,1.21,0.76,0.61,0.3,2.27,0.15,5.3,3.63,1.51,3.18,1.97,1.06,0.61,0.3,0,0,9.68,5.3,0.61,0,0.15,0.15,1.66,3.18,0,0,0,0,0,0,0,0,1.51,0.15,0.45,0.76,0.15,0,0.61,0.15,0,0,0.15,0,0,0,0,0,0.61,0.91,0.15,0.45,0,0.15,0.3,1.21,3.93,15.13,0.45,1.82,10.74,0.91,0.76,0.91,4.08,6.96,1.36,0.15,0.15,0,0.15,0,0,14.22,5.45,7.11,0,0,1.21,0.45,0
extr_anta_unco_neur_clos_p8.txt,1,732,76.64,33.85,82.29,49.48,17.43,28.55,89.62,65.44,53.83,15.57,10.52,5.33,2.32,0,1.78,0.96,5.05,17.62,7.38,0.68,16.53,4.37,3.28,6.42,1.23,10.11,6.56,3.55,7.79,3.69,1.64,2.46,15.16,0.55,14.34,6.28,1.37,0.82,1.64,0.68,3.96,0.14,7.79,4.64,2.73,3.55,1.5,1.64,0,1.64,0,0,16.67,9.56,1.23,0.14,2.19,1.23,3.96,7.1,0,0.41,1.5,0.41,0,0,0,0,3.14,0.27,0.14,2.19,0,0.55,0.41,0.14,0,0,0,0,0,0,0,0.14,0,0.55,0.14,0.14,0.27,0.96,0,1.37,3.01,8.88,0.68,2.19,4.78,1.09,0.14,0.41,3.28,7.1,0.55,0.14,0,0,0,0,0,14.21,5.74,7.1,0,0,0.96,0.41,0
extr_anta_cons_neur_clos_p2.txt,1,747,67.49,2.86,98.1,57.93,19.15,25.17,87.95,68.54,55.82,17,13.39,10.98,1.2,0.13,0.67,0.4,3.61,15.13,7.5,0.13,16.47,4.42,3.88,8.17,1.07,11.51,4.55,2.68,5.62,2.95,1.87,1.2,15.26,0.54,14.73,4.15,3.35,1.2,1.61,0.27,3.21,0.27,9.5,5.89,3.48,5.49,2.54,2.81,1.47,1.2,0,0,8.57,4.95,1.34,0.54,0.94,0.27,0.4,2.95,0,0.27,0,0.67,0,0,0,0,2.01,0.94,0,0.94,0.13,0,1.07,0.54,0,0,0.4,0,0,0,0,0.13,0,0.27,0,0.4,0,0,0.4,0.8,3.88,12.18,0.4,2.54,5.89,1.2,0,2.01,4.69,6.69,1.07,1.07,0,0,0,0,0,13.39,5.22,6.56,0,0,1.07,0.54,0
intr_agre_cons_neur_clos_p10.txt,1,621,72.03,9.79,99,83.21,18.82,29.79,88.41,66.83,52.98,16.1,12.56,9.34,0.81,0,0,2.42,3.54,16.75,8.21,0.16,15.14,4.19,4.03,7.41,0.48,11.59,5.64,1.61,5.15,2.25,2.25,0.81,13.37,0.48,12.88,5.8,0.97,1.13,1.61,0.48,2.58,0.32,5.96,4.99,0.81,3.06,2.09,0.81,0.81,0,0,0,12.08,6.6,1.61,0,0,0,2.74,4.67,0,0.16,0,0,0,0,0,0,1.45,0.64,0.16,0.64,0,0,0.97,0.48,0,0,0.48,0,0,0,0,0,0.81,0.16,0,0.16,0,0.16,0,2.42,2.25,14.33,1.77,2.09,8.7,1.13,0.32,0.64,4.03,7.09,0.64,1.13,0,0,0,0,0,17.23,5.31,9.98,0,0,0.64,1.29,0
intr_agre_cons_neur_open_p10.txt,1,642,93.65,22.84,89.14,79.86,20.71,27.73,82.09,62.93,50.16,10.9,8.72,6.07,0,0,2.02,0,2.18,16.67,11.06,0.16,16.67,4.05,2.49,6.7,0,9.35,7.48,2.96,2.34,1.09,0.31,0.93,8.1,0.31,7.79,3.43,0.78,0.31,0.93,0,0.93,0.47,4.36,4.05,0.16,2.02,1.87,0,0,0,0,0,9.5,4.21,0.62,0,0,0.16,0.93,3.74,0,0.16,1.71,0.47,0.16,0.16,0,0,2.18,0.16,0.16,1.71,0.16,0,0.62,0,0,0,0,0,0,0.31,0,0.62,0.16,0.31,0.16,0.31,0,0.16,0.16,1.87,2.8,15.11,0.47,2.18,11.06,0.31,0.47,0.93,3.58,6.54,1.25,0.16,0,0,0,0,0,14.02,4.83,7.17,0,0,0.78,1.25,0
extr_anta_cons_neur_open_p10.txt,1,680,64.21,1.38,97.66,85.53,18.89,26.62,89.26,71.03,57.65,17.21,11.32,10,0,0,0,0.59,5.88,16.91,9.41,0.29,14.26,5.88,3.68,7.5,1.18,11.47,5.88,3.53,4.85,1.18,2.65,1.18,16.62,0.44,16.18,4.85,1.91,1.47,3.53,0.59,4.26,0.15,8.24,6.18,1.76,4.26,2.35,1.62,0.15,0.88,0.59,0,7.79,4.85,1.32,0,0.88,0.15,1.76,2.35,0,0,0,0,0,0,0,0,1.47,0.59,0,0.88,0,0,0.88,0.44,0,0,0.15,0,0,0.15,0,0,0.29,0.15,0.29,1.03,0,0.74,0,1.32,3.82,9.12,1.03,1.47,5.88,0.44,0.29,0.29,4.12,6.32,0.44,1.03,0.15,0,0.15,0,0,14.12,5.29,6.62,0,0,1.32,0.88,0
extr_anta_cons_neur_clos_p6.txt,1,608,58.71,8.61,94.58,44.92,20.27,29.61,90.79,67.27,55.92,17.11,11.35,7.89,0.49,0,0,2.8,5.76,15.3,6.74,0.16,15.46,5.43,3.78,8.22,1.32,12.17,5.43,1.81,5.59,1.15,2.14,2.63,18.26,0.66,17.6,6.41,3.62,0.99,1.97,0.33,4.11,0.16,8.06,4.77,3.13,3.95,1.64,2.14,0.16,1.97,0,0,14.97,9.21,1.64,0,2.47,0.33,3.29,5.43,0,0.99,0,0,0,0,0,0,1.48,0,0,1.48,0,0,0.33,0.33,0,0,0,0,0,0,0,0.49,0.33,0.33,0,0,0,0.33,0,0.66,2.8,8.72,1.15,1.64,4.93,0.82,0.16,0.33,2.96,6.91,1.15,0.66,0,0,0,0,0,11.68,4.93,5.59,0,0,1.15,0,0
